time,cost
2025-01-03 11:30:00+0100,0.00019048
2025-01-03 11:45:00+0100,0.00019048
2025-01-03 12:00:00+0100,0.00018994
2025-01-03 12:15:00+0100,0.00018994
2025-01-03 12:30:00+0100,0.00018994
2025-01-03 12:45:00+0100,0.00018994
2025-01-03 13:00:00+0100,0.0001977999999999
2025-01-03 13:15:00+0100,0.0001977999999999
2025-01-03 13:30:00+0100,0.0001977999999999
2025-01-03 13:45:00+0100,0.0001977999999999
2025-01-03 14:00:00+0100,0.00019881
2025-01-03 14:15:00+0100,0.00019881
2025-01-03 14:30:00+0100,0.00019881
2025-01-03 14:45:00+0100,0.00019881
2025-01-03 15:00:00+0100,0.00020529
2025-01-03 15:15:00+0100,0.00020529
2025-01-03 15:30:00+0100,0.00020529
2025-01-03 15:45:00+0100,0.00020529
2025-01-03 16:00:00+0100,0.00022551
2025-01-03 16:15:00+0100,0.00022551
2025-01-03 16:30:00+0100,0.00022551
2025-01-03 16:45:00+0100,0.00022551
2025-01-03 17:00:00+0100,0.00023666
2025-01-03 17:15:00+0100,0.00023666
2025-01-03 17:30:00+0100,0.00023666
2025-01-03 17:45:00+0100,0.00023666
2025-01-03 18:00:00+0100,0.00023506
2025-01-03 18:15:00+0100,0.00023506
2025-01-03 18:30:00+0100,0.00023506
2025-01-03 18:45:00+0100,0.00023506
2025-01-03 19:00:00+0100,0.00023491
2025-01-03 19:15:00+0100,0.00023491
2025-01-03 19:30:00+0100,0.00023491
2025-01-03 19:45:00+0100,0.00023491
2025-01-03 20:00:00+0100,0.0002333
2025-01-03 20:15:00+0100,0.0002333
2025-01-03 20:30:00+0100,0.0002333
2025-01-03 20:45:00+0100,0.0002333
2025-01-03 21:00:00+0100,0.0002278
2025-01-03 21:15:00+0100,0.0002278
2025-01-03 21:30:00+0100,0.0002278
2025-01-03 21:45:00+0100,0.0002278
2025-01-03 22:00:00+0100,0.00021822
2025-01-03 22:15:00+0100,0.00021822
2025-01-03 22:30:00+0100,0.00021822
2025-01-03 22:45:00+0100,0.00021822
2025-01-03 23:00:00+0100,0.00020857
2025-01-03 23:15:00+0100,0.00020857
2025-01-03 23:30:00+0100,0.00020857
2025-01-03 23:45:00+0100,0.00020857
2025-01-04 00:00:00+0100,0.00021043
2025-01-04 00:15:00+0100,0.00021043
2025-01-04 00:30:00+0100,0.00021043
2025-01-04 00:45:00+0100,0.00021043
2025-01-04 01:00:00+0100,0.00021029
2025-01-04 01:15:00+0100,0.00021029
2025-01-04 01:30:00+0100,0.00021029
2025-01-04 01:45:00+0100,0.00021029
2025-01-04 02:00:00+0100,0.0002102
2025-01-04 02:15:00+0100,0.0002102
2025-01-04 02:30:00+0100,0.0002102
2025-01-04 02:45:00+0100,0.0002102
2025-01-04 03:00:00+0100,0.0002115199999999
2025-01-04 03:15:00+0100,0.0002115199999999
2025-01-04 03:30:00+0100,0.0002115199999999
2025-01-04 03:45:00+0100,0.0002115199999999
2025-01-04 04:00:00+0100,0.00021595
2025-01-04 04:15:00+0100,0.00021595
2025-01-04 04:30:00+0100,0.00021595
2025-01-04 04:45:00+0100,0.00021595
2025-01-04 05:00:00+0100,0.00022211
2025-01-04 05:15:00+0100,0.00022211
2025-01-04 05:30:00+0100,0.00022211
2025-01-04 05:45:00+0100,0.00022211
2025-01-04 06:00:00+0100,0.00023066
2025-01-04 06:15:00+0100,0.00023066
2025-01-04 06:30:00+0100,0.00023066
2025-01-04 06:45:00+0100,0.00023066
2025-01-04 07:00:00+0100,0.00023996
2025-01-04 07:15:00+0100,0.00023996
2025-01-04 07:30:00+0100,0.00023996
2025-01-04 07:45:00+0100,0.00023996
2025-01-04 08:00:00+0100,0.0002483899999999
2025-01-04 08:15:00+0100,0.0002483899999999
2025-01-04 08:30:00+0100,0.0002483899999999
2025-01-04 08:45:00+0100,0.0002483899999999
2025-01-04 09:00:00+0100,0.00025075
2025-01-04 09:15:00+0100,0.00025075
2025-01-04 09:30:00+0100,0.00025075
2025-01-04 09:45:00+0100,0.00025075
2025-01-04 10:00:00+0100,0.00025034
2025-01-04 10:15:00+0100,0.00025034
2025-01-04 10:30:00+0100,0.00025034
2025-01-04 10:45:00+0100,0.00025034
2025-01-04 11:00:00+0100,0.0002482899999999
2025-01-04 11:15:00+0100,0.0002482899999999
2025-01-04 11:30:00+0100,0.0002482899999999
2025-01-04 11:45:00+0100,0.0002482899999999
2025-01-04 12:00:00+0100,0.00025003
2025-01-04 12:15:00+0100,0.00025003
2025-01-04 12:30:00+0100,0.00025003
2025-01-04 12:45:00+0100,0.00025003
2025-01-04 13:00:00+0100,0.00024985
2025-01-04 13:15:00+0100,0.00024985
2025-01-04 13:30:00+0100,0.00024985
2025-01-04 13:45:00+0100,0.00024985
2025-01-04 14:00:00+0100,0.0002564
2025-01-04 14:15:00+0100,0.0002564
2025-01-04 14:30:00+0100,0.0002564
2025-01-04 14:45:00+0100,0.0002564
2025-01-04 15:00:00+0100,0.00025872
2025-01-04 15:15:00+0100,0.00025872
2025-01-04 15:30:00+0100,0.00025872
2025-01-04 15:45:00+0100,0.00025872
2025-01-04 16:00:00+0100,0.000262
2025-01-04 16:15:00+0100,0.000262
2025-01-04 16:30:00+0100,0.000262
2025-01-04 16:45:00+0100,0.000262
2025-01-04 17:00:00+0100,0.00027124
2025-01-04 17:15:00+0100,0.00027124
2025-01-04 17:30:00+0100,0.00027124
2025-01-04 17:45:00+0100,0.00027124
2025-01-04 18:00:00+0100,0.00026385
2025-01-04 18:15:00+0100,0.00026385
2025-01-04 18:30:00+0100,0.00026385
2025-01-04 18:45:00+0100,0.00026385
2025-01-04 19:00:00+0100,0.00025796
2025-01-04 19:15:00+0100,0.00025796
2025-01-04 19:30:00+0100,0.00025796
2025-01-04 19:45:00+0100,0.00025796
2025-01-04 20:00:00+0100,0.00024949
2025-01-04 20:15:00+0100,0.00024949
2025-01-04 20:30:00+0100,0.00024949
2025-01-04 20:45:00+0100,0.00024949
2025-01-04 21:00:00+0100,0.0002428299999999
2025-01-04 21:15:00+0100,0.0002428299999999
2025-01-04 21:30:00+0100,0.0002428299999999
2025-01-04 21:45:00+0100,0.0002428299999999
2025-01-04 22:00:00+0100,0.00023829
2025-01-04 22:15:00+0100,0.00023829
2025-01-04 22:30:00+0100,0.00023829
2025-01-04 22:45:00+0100,0.00023829
2025-01-04 23:00:00+0100,0.00022949
2025-01-04 23:15:00+0100,0.00022949
2025-01-04 23:30:00+0100,0.00022949
2025-01-04 23:45:00+0100,0.00022949
2025-01-05 00:00:00+0100,0.00023384
2025-01-05 00:15:00+0100,0.00023384
2025-01-05 00:30:00+0100,0.00023384
2025-01-05 00:45:00+0100,0.00023384
2025-01-05 01:00:00+0100,0.00022033
2025-01-05 01:15:00+0100,0.00022033
2025-01-05 01:30:00+0100,0.00022033
2025-01-05 01:45:00+0100,0.00022033
2025-01-05 02:00:00+0100,0.0002136099999999
2025-01-05 02:15:00+0100,0.0002136099999999
2025-01-05 02:30:00+0100,0.0002136099999999
2025-01-05 02:45:00+0100,0.0002136099999999
2025-01-05 03:00:00+0100,0.00021387
2025-01-05 03:15:00+0100,0.00021387
2025-01-05 03:30:00+0100,0.00021387
